title,가고싶다,평점,감성점수,맛있다,가격,웨이팅,서비스,분위기,표준화_감성점수,맛있다,가격,웨이팅,서비스,분위기,가고싶다,평점,감성*맛+0.5*평점+0.5*가고싶다수,가격,웨이팅,서비스,분위기
뽈살집,2489,3.9,-1.33,0.9231,0,1.8801,0,0,-2.66,-0.74,-0.58,0.34,-0.72,-0.67,-1.2,-2.66,0.0384,-0.3872,-2.8344,-0.0148,-0.1478
뽈살집,2489,3.9,0.45,10.4042,1.7129,2.7384,5.927,6.1725,-0.45,2.23,1.11,0.77,2.28,3.37,-1.2,-0.45,-1.8285,-1.3245,-1.1715,-1.851,-2.3415
뽈살집,2489,3.9,-2,0,0,0,0,0,-3.49,-1.03,-0.58,-0.6,-0.72,-0.67,-1.2,-3.49,1.2497,-0.3208,-0.251,0.1678,-0.0067
뽈살집,2489,3.9,0.33,0.8081,0,0,1.6761,1.8895,-0.6,-0.78,-0.58,-0.6,0.13,0.56,-1.2,-0.6,-0.432,-0.552,-0.54,-0.978,-1.236
뽈살집,2489,3.9,1.5,1,0,0,0,0,0.85,-0.72,-0.58,-0.6,-0.72,-0.67,-1.2,0.85,-0.787,-0.668,-0.685,-0.787,-0.7445
뽈살집,2489,3.9,-0.62,0,0,1.8685,0,0,-1.78,-1.03,-0.58,0.33,-0.72,-0.67,-1.2,-1.78,0.3434,-0.4576,-2.0774,-0.2084,-0.2974
뽈살집,2489,3.9,1.67,2.5226,1.7283,0,0.8095,0,1.07,-0.24,1.12,-0.6,-0.31,-0.67,-1.2,1.07,-0.3218,1.1334,-0.707,-0.3967,-0.7819
뽈살집,2489,3.9,0,1.626,0.8056,0,4.3567,2.5221,-1.01,-0.52,0.22,-0.6,1.49,0.98,-1.2,-1.01,-0.5798,-1.3272,-0.499,-2.6099,-2.0948
뽈살집,2489,3.9,1.42,8.1675,0.8359,0,2.4889,1.7778,0.76,1.53,0.25,-0.6,0.54,0.49,-1.2,0.76,0.9428,-0.03,-0.676,0.1904,0.1524
뽈살집,2489,3.9,0.11,5.2964,0,4.5778,4.1256,2.7382,-0.87,0.63,-0.58,1.68,1.37,1.12,-1.2,-0.87,-1.5831,-0.5304,-2.4966,-2.2269,-2.0094
뽈살집,2489,3.9,1,3.3472,0,0,4.3897,3.4913,0.23,0.02,-0.58,-0.6,1.5,1.61,-1.2,0.23,-0.4804,-0.6184,-0.623,-0.14,-0.1147
뽈살집,2489,3.9,1.75,2.8083,0.919,0,1.8301,0.8229,1.16,-0.15,0.33,-0.6,0.21,-0.14,-1.2,1.16,-0.194,0.3628,-0.716,0.2236,-0.1824
뽈살집,2489,3.9,1.8,2.83,0,2.773,0,0.8609,1.23,-0.14,-0.58,0.78,-0.72,-0.11,-1.2,1.23,-0.1572,-0.6984,0.9744,-0.8706,-0.1203
뽈살집,2489,3.9,2,0.8081,0,0,0.8532,0.8895,1.48,-0.78,-0.58,-0.6,-0.29,-0.09,-1.2,1.48,-1.0144,-0.7184,-0.748,-0.2892,0.0068
뽈살집,2489,3.9,1.5,4.3453,0.8513,0,4.5159,3.4247,0.85,0.33,0.26,-0.6,1.57,1.57,-1.2,0.85,0.1055,0.046,-0.685,1.1595,1.1595
뽈살집,2489,3.9,1.22,5.4634,1.8105,2.6905,4.5271,4.2803,0.51,0.68,1.2,0.74,1.57,2.13,-1.2,0.51,0.0018,0.267,0.0324,0.4557,0.7413
뽈살집,2489,3.9,0.67,0.9262,0,0.9286,1.8169,1.6867,-0.18,-0.74,-0.58,-0.14,0.2,0.43,-1.2,-0.18,-0.5568,-0.5856,-0.6648,-0.726,-0.7674
뽈살집,2489,3.9,2,0.8081,0,0,0.8532,0.8895,1.48,-0.78,-0.58,-0.6,-0.29,-0.09,-1.2,1.48,-1.0144,-0.7184,-0.748,-0.2892,0.0068
뽈살집,2489,3.9,1.67,9.1755,0.8359,0.855,7.0662,4.2886,1.07,1.85,0.25,-0.17,2.86,2.13,-1.2,1.07,1.9145,0.2025,-0.2469,2.9952,2.2141
뽈살집,2489,3.9,1.38,10.1367,1.8769,0,4.5481,3.4241,0.71,2.15,1.27,-0.6,1.58,1.57,-1.2,0.71,1.2815,0.6567,-0.671,0.8768,0.8697
뽈살집,2489,3.9,1.57,3.8083,1.919,0,1,0.8229,0.94,0.16,1.31,-0.6,-0.21,-0.14,-1.2,0.94,0.0204,1.1014,-0.694,-0.3274,-0.2616
뽈살집,2489,3.9,1,1.8495,0,0,0,0,0.23,-0.45,-0.58,-0.6,-0.72,-0.67,-1.2,0.23,-0.5885,-0.6184,-0.623,-0.6506,-0.6391
뽈살집,2489,3.9,0.3,7.179,2.7549,9.134,3.6533,3.292,-0.63,1.22,2.13,3.96,1.13,1.48,-1.2,-0.63,-1.6836,-2.2569,-3.4098,-1.6269,-1.8474
뽈살집,2489,3.9,0,0.8387,0.8513,0,0.8095,0,-1.01,-0.77,0.26,-0.6,-0.31,-0.67,-1.2,-1.01,-0.3273,-1.3676,-0.499,-0.7919,-0.4283
뽈살집,2489,3.9,1.5,6.525,0.8359,0,4.6676,2.4687,0.85,1.02,0.25,-0.6,1.64,0.94,-1.2,0.85,0.692,0.0375,-0.685,1.219,0.624
뽈살집,2489,3.9,2,0,0,0,0,0,1.48,-1.03,-0.58,-0.6,-0.72,-0.67,-1.2,1.48,-1.3844,-0.7184,-0.748,-0.9256,-0.8516
뽈살집,2489,3.9,1.83,2.6161,0,0,1.7064,1.7789,1.26,-0.21,-0.58,-0.6,0.15,0.49,-1.2,1.26,-0.2346,-0.7008,-0.726,0.219,0.6474
뽈살집,2489,3.9,0.5,1,0,0.8382,0.8784,0.8838,-0.39,-0.72,-0.58,-0.18,-0.27,-0.1,-1.2,-0.39,-0.5142,-0.5688,-0.7248,-0.6897,-0.756
뽈살집,2489,3.9,2,1.6467,0.8513,0,1.6627,0.8895,1.48,-0.51,0.26,-0.6,0.12,-0.09,-1.2,1.48,-0.6148,0.5248,-0.748,0.3176,0.0068
뽈살집,2489,3.9,0,1,1,0,1,0.8229,-1.01,-0.72,0.41,-0.6,-0.21,-0.14,-1.2,-1.01,-0.3778,-1.5191,-0.499,-0.8929,-0.9636
뽈살집,2489,3.9,2,1.8461,0,0,0,0,1.48,-0.45,-0.58,-0.6,-0.72,-0.67,-1.2,1.48,-0.526,-0.7184,-0.748,-0.9256,-0.8516
뽈살집,2489,3.9,2,3.8634,0,0,3.5006,0.8229,1.48,0.18,-0.58,-0.6,1.05,-0.14,-1.2,1.48,0.4064,-0.7184,-0.748,1.694,-0.0672
뽈살집,2489,3.9,-2,0,0,0,0,0,-3.49,-1.03,-0.58,-0.6,-0.72,-0.67,-1.2,-3.49,1.2497,-0.3208,-0.251,0.1678,-0.0067
뽈살집,2489,3.9,0.63,10.2725,0,2.8162,10.3521,3.3959,-0.23,2.19,-0.58,0.8,4.52,1.55,-1.2,-0.23,-1.2187,-0.5816,-0.899,-1.7546,-1.0715
뽈살집,2489,3.9,0.33,0.8815,0.8203,0,0,0,-0.6,-0.75,0.23,-0.6,-0.72,-0.67,-1.2,-0.6,-0.45,-1.038,-0.54,-0.468,-0.498
뽈살집,2489,3.9,0.33,1.695,0,1.8844,0.8532,0.8895,-0.6,-0.5,-0.58,0.34,-0.29,-0.09,-1.2,-0.6,-0.6,-0.552,-1.104,-0.726,-0.846
뽈살집,2489,3.9,1.11,5.0248,2.6619,3.7193,7.0127,4.2803,0.37,0.55,2.04,1.25,2.83,2.13,-1.2,0.37,-0.2115,0.3398,0.0475,0.6321,0.3731
뽈살집,2489,3.9,-0.11,4.5925,0.8359,0.8292,2.7089,2.5708,-1.14,0.41,0.25,-0.19,0.65,1.01,-1.2,-1.14,-1.6374,-1.455,-0.9534,-1.911,-2.3214
뽈살집,2489,3.9,1,1.7061,0,0.9307,1.8263,0.8229,0.23,-0.5,-0.58,-0.14,0.21,-0.14,-1.2,0.23,-0.6,-0.6184,-0.5172,-0.4367,-0.5172
뽈살집,2489,3.9,-0.33,1.6659,2.6919,0,3.7273,1.6458,-1.42,-0.51,2.07,-0.6,1.17,0.4,-1.2,-1.42,-0.5858,-4.2494,-0.458,-2.9714,-1.878
은희네해장국,2501,4,0.41,4.256,0.8203,5.5606,1.7752,1.7659,-0.5,0.31,0.23,2.17,0.18,0.48,-0.8,-0.5,-0.805,-0.765,-1.735,-0.74,-0.89
은희네해장국,2501,4,0.33,2.7573,0,0,0,0,-0.6,-0.17,-0.58,-0.6,-0.72,-0.67,-0.8,-0.6,-0.598,-0.352,-0.34,-0.268,-0.298
은희네해장국,2501,4,2,1.7311,0,0,0.8532,0.8895,1.48,-0.49,-0.58,-0.6,-0.29,-0.09,-0.8,1.48,-0.3852,-0.5184,-0.548,-0.0892,0.2068
은희네해장국,2501,4,1.14,2.6791,0,0,0.8532,0.8895,0.41,-0.19,-0.58,-0.6,-0.29,-0.09,-0.8,0.41,-0.2729,-0.4328,-0.441,-0.3139,-0.2319
은희네해장국,2501,4,0.5,1,0,0.9307,0.8318,0.8551,-0.39,-0.72,-0.58,-0.14,-0.3,-0.11,-0.8,-0.39,-0.3142,-0.3688,-0.5404,-0.478,-0.5521
은희네해장국,2501,4,2,2.8223,0,3.6837,0,0,1.48,-0.14,-0.58,1.24,-0.72,-0.67,-0.8,1.48,0.1328,-0.5184,2.1752,-0.7256,-0.6516
은희네해장국,2501,4,0.38,3.7491,0,0.8151,0.8865,0.8744,-0.54,0.15,-0.58,-0.19,-0.27,-0.1,-0.8,-0.54,-0.751,-0.3568,-0.5674,-0.5242,-0.616
은희네해장국,2501,4,1.67,0,0,0.8927,0,0.8152,1.07,-1.03,-0.58,-0.16,-0.72,-0.14,-0.8,1.07,-0.9671,-0.4856,-0.0362,-0.6354,-0.0148
은희네해장국,2501,4,2,1,0,0,0,0,1.48,-0.72,-0.58,-0.6,-0.72,-0.67,-0.8,1.48,-0.7256,-0.5184,-0.548,-0.7256,-0.6516
은희네해장국,2501,4,1,0,2,1.9307,0,0,0.23,-1.03,1.39,0.36,-0.72,-0.67,-0.8,0.23,-0.5219,0.0347,-0.2022,-0.4506,-0.4391
은희네해장국,2501,4,1.2,0,0,0,0,0,0.48,-1.03,-0.58,-0.6,-0.72,-0.67,-0.8,0.48,-0.6544,-0.4384,-0.448,-0.5056,-0.4816
은희네해장국,2501,4,0,1.9262,0,3.7648,0,0.8146,-1.01,-0.43,-0.58,1.28,-0.72,-0.14,-0.8,-1.01,-0.4707,-0.3192,-2.1978,-0.1778,-0.7636
은희네해장국,2501,4,-2,0,0,0,0,0,-3.49,-1.03,-0.58,-0.6,-0.72,-0.67,-0.8,-3.49,1.4497,-0.1208,-0.051,0.3678,0.1933
은희네해장국,2501,4,2,1.6161,0,2.6656,1.7064,1.7789,1.48,-0.52,-0.58,0.73,0.15,0.49,-0.8,1.48,-0.4296,-0.5184,1.4204,0.562,1.0652
은희네해장국,2501,4,2,1.808,0,0,0.8714,0,1.48,-0.46,-0.58,-0.6,-0.28,-0.67,-0.8,1.48,-0.3408,-0.5184,-0.548,-0.0744,-0.6516
은희네해장국,2501,4,0.3,1.7147,0,0.9307,0,0,-0.63,-0.49,-0.58,-0.14,-0.72,-0.67,-0.8,-0.63,-0.4063,-0.3496,-0.6268,-0.2614,-0.2929
은희네해장국,2501,4,2,0,0,0,0,0,1.48,-1.03,-0.58,-0.6,-0.72,-0.67,-0.8,1.48,-1.1844,-0.5184,-0.548,-0.7256,-0.6516
은희네해장국,2501,4,1.75,1.7786,0,0.8353,0.8301,0,1.16,-0.47,-0.58,-0.18,-0.3,-0.67,-0.8,1.16,-0.3652,-0.4928,-0.0288,-0.168,-0.5972
은희네해장국,2501,4,0,0,0,0,0,0,-1.01,-1.03,-0.58,-0.6,-0.72,-0.67,-0.8,-1.01,0.1353,-0.3192,-0.299,-0.1778,-0.2283
더꽃돈,1101,4,1.67,1.8865,0,0,2.6041,0.8273,1.07,-0.44,-0.58,-0.6,0.6,-0.13,-0.8,1.07,-0.3358,-0.4856,-0.507,0.777,-0.0041
더꽃돈,1101,4,1.4,2.678,0,0,0.8286,0.8707,0.73,-0.19,-0.58,-0.6,-0.3,-0.1,-0.8,0.73,-0.1737,-0.4584,-0.473,-0.254,-0.108
더꽃돈,1101,4,-0.67,1.7666,0,0.8151,1.8301,1.6973,-1.84,-0.48,-0.58,-0.19,0.21,0.44,-0.8,-1.84,-0.4368,-0.2528,-0.9704,-1.7064,-2.1296
더꽃돈,1101,4,0.25,0.8081,0,0,0.8532,0.8895,-0.7,-0.78,-0.58,-0.6,-0.29,-0.09,-0.8,-0.7,-0.204,-0.344,-0.33,-0.547,-0.687
더꽃돈,1101,4,0.91,13.1357,0.8359,1.8336,1.7042,0.8895,0.12,3.09,0.25,0.31,0.14,-0.09,-0.8,0.12,0.0308,-0.31,-0.3028,-0.3232,-0.3508
더꽃돈,1101,4,-0.5,3.6,0.8359,0,0,0,-1.63,0.1,0.25,-0.6,-0.72,-0.67,-0.8,-1.63,-1.378,-1.6225,-0.237,-0.0414,-0.1229
더꽃돈,1101,4,0.57,6.3057,3.5488,0,1.8301,0.8229,-0.3,0.95,2.92,-0.6,0.21,-0.14,-0.8,-0.3,-0.835,-1.426,-0.37,-0.613,-0.508
더꽃돈,1101,4,2,1.8081,0,0,0.8532,0.8895,1.48,-0.46,-0.58,-0.6,-0.29,-0.09,-0.8,1.48,-0.3408,-0.5184,-0.548,-0.0892,0.2068
더꽃돈,1101,4,1.8,3.7323,0,0,0.8532,0.8895,1.23,0.14,-0.58,-0.6,-0.29,-0.09,-0.8,1.23,0.3872,-0.4984,-0.523,-0.1417,0.1043
더꽃돈,1101,4,2,1,0,0,0,0,1.48,-0.72,-0.58,-0.6,-0.72,-0.67,-0.8,1.48,-0.7256,-0.5184,-0.548,-0.7256,-0.6516
고로케야 (휴업중),1660,4,0,0,0,0,0,0,-1.01,-1.03,-0.58,-0.6,-0.72,-0.67,-0.8,-1.01,0.1353,-0.3192,-0.299,-0.1778,-0.2283
고로케야 (휴업중),1660,4,0.89,7.9657,1.6563,3.7545,6.8993,2.6627,0.1,1.47,1.05,1.27,2.77,1.07,-0.8,0.1,-0.203,-0.245,-0.223,-0.073,-0.243
고로케야 (휴업중),1660,4,0.67,1,0,0,0,0,-0.18,-0.72,-0.58,-0.6,-0.72,-0.67,-0.8,-0.18,-0.3604,-0.3856,-0.382,-0.3604,-0.3694
고로케야 (휴업중),1660,4,0.83,4.7489,0,0,1,0.8229,0.02,0.46,-0.58,-0.6,-0.21,-0.14,-0.8,0.02,-0.3808,-0.4016,-0.402,-0.3942,-0.3928
고로케야 (휴업중),1660,4,0.75,2.6804,0,0,0.8601,1.7843,-0.08,-0.19,-0.58,-0.6,-0.28,0.49,-0.8,-0.08,-0.4248,-0.3936,-0.392,-0.4176,-0.4792
고로케야 (휴업중),1660,4,0.11,5.2386,2.8518,2.8005,3.402,1.7446,-0.87,0.61,2.23,0.8,1,0.47,-0.8,-0.87,-1.3657,-2.7751,-1.531,-1.705,-1.2439
고로케야 (휴업중),1660,4,1.11,11.095,0,0.8353,10.2107,10.6958,0.37,2.45,-0.58,-0.18,4.45,6.33,-0.8,0.37,0.6915,-0.4296,-0.2816,1.4315,2.1271
고로케야 (휴업중),1660,4,0.5,3.6417,0.8359,0,0.8263,0,-0.39,0.11,0.25,-0.6,-0.3,-0.67,-0.8,-0.39,-0.6379,-0.6925,-0.361,-0.478,-0.3337
고로케야 (휴업중),1660,4,0.91,3.768,0.8203,0.8353,1.7383,1.6935,0.12,0.15,0.23,-0.18,0.16,0.43,-0.8,0.12,-0.322,-0.3124,-0.3616,-0.3208,-0.2884
고로케야 (휴업중),1660,4,0.75,1,0,0,0,1.7304,-0.08,-0.72,-0.58,-0.6,-0.72,0.46,-0.8,-0.08,-0.3824,-0.3936,-0.392,-0.3824,-0.4768
고로케야 (휴업중),1660,4,2,1,0,0,0,0,1.48,-0.72,-0.58,-0.6,-0.72,-0.67,-0.8,1.48,-0.7256,-0.5184,-0.548,-0.7256,-0.6516
고로케야 (휴업중),1660,4,2,3.3472,0,0,3.3914,4.4004,1.48,0.02,-0.58,-0.6,1,2.21,-0.8,1.48,0.3696,-0.5184,-0.548,1.82,3.6108
고로케야 (휴업중),1660,4,0.45,4.4958,0,13.9955,4.4028,4.3827,-0.45,0.38,-0.58,6.38,1.51,2.2,-0.8,-0.45,-0.796,-0.364,-3.496,-1.3045,-1.615
고로케야 (휴업중),1660,4,1,2.6793,0,0,0,0,0.23,-0.19,-0.58,-0.6,-0.72,-0.67,-0.8,0.23,-0.3287,-0.4184,-0.423,-0.4506,-0.4391
고로케야 (휴업중),1660,4,2,0,0,0,0.8092,0.8199,1.48,-1.03,-0.58,-0.6,-0.31,-0.14,-0.8,1.48,-1.1844,-0.5184,-0.548,-0.1188,0.1328
고로케야 (휴업중),1660,4,0,2.8149,0,0,0,0,-1.01,-0.15,-0.58,-0.6,-0.72,-0.67,-0.8,-1.01,-0.7535,-0.3192,-0.299,-0.1778,-0.2283
고로케야 (휴업중),1660,4,2,1,1,0,1.8651,0.8229,1.48,-0.72,0.41,-0.6,0.23,-0.14,-0.8,1.48,-0.7256,0.9468,-0.548,0.6804,0.1328
고로케야 (휴업중),1660,4,2,2.5587,0,0,1,0.8229,1.48,-0.23,-0.58,-0.6,-0.21,-0.14,-0.8,1.48,-0.0004,-0.5184,-0.548,0.0292,0.1328
고로케야 (휴업중),1660,4,1.5,0,0,0,0,0,0.85,-1.03,-0.58,-0.6,-0.72,-0.67,-0.8,0.85,-0.8505,-0.468,-0.485,-0.587,-0.5445
고로케야 (휴업중),1660,4,0.67,3.5069,1,2.5785,1.6568,1.7528,-0.18,0.07,0.41,0.69,0.12,0.47,-0.8,-0.18,-0.5026,-0.5638,-0.6142,-0.5116,-0.5746
고로케야 (휴업중),1660,4,2,5.6016,0,0,1.8651,0.8229,1.48,0.73,-0.58,-0.6,0.23,-0.14,-0.8,1.48,1.4204,-0.5184,-0.548,0.6804,0.1328
고로케야 (휴업중),1660,4,1.2,2.8557,0,0,0.8178,1.7234,0.48,-0.13,-0.58,-0.6,-0.3,0.45,-0.8,0.48,-0.2224,-0.4384,-0.448,-0.304,0.056
고로케야 (휴업중),1660,4,0.33,1.9231,0,0,0,0,-0.6,-0.43,-0.58,-0.6,-0.72,-0.67,-0.8,-0.6,-0.442,-0.352,-0.34,-0.268,-0.298
고로케야 (휴업중),1660,4,0.5,1,0,0,0,0,-0.39,-0.72,-0.58,-0.6,-0.72,-0.67,-0.8,-0.39,-0.3142,-0.3688,-0.361,-0.3142,-0.3337
고로케야 (휴업중),1660,4,1,0,1.8105,0.8291,0.8207,0.8555,0.23,-1.03,1.2,-0.19,-0.3,-0.11,-0.8,0.23,-0.5219,-0.009,-0.3287,-0.354,-0.3103
고로케야 (휴업중),1660,4,1.5,5.1731,0,0.9548,2.5596,2.6684,0.85,0.59,-0.58,-0.12,0.58,1.07,-0.8,0.85,0.5265,-0.468,-0.077,0.518,0.9345
고로케야 (휴업중),1660,4,1,0,0,0,0,0.8755,0.23,-1.03,-0.58,-0.6,-0.72,-0.1,-0.8,0.23,-0.5219,-0.4184,-0.423,-0.4506,-0.308
고로케야 (휴업중),1660,4,2,0,0,0,0,0.8768,1.48,-1.03,-0.58,-0.6,-0.72,-0.1,-0.8,1.48,-1.1844,-0.5184,-0.548,-0.7256,0.192
고로케야 (휴업중),1660,4,0,0,0,0.9151,0,0,-1.01,-1.03,-0.58,-0.14,-0.72,-0.67,-0.8,-1.01,0.1353,-0.3192,-0.7636,-0.1778,-0.2283
무거버거,1406,4,1,2.7311,0,0,0.8532,0.8895,0.23,-0.17,-0.58,-0.6,-0.29,-0.09,-0.8,0.23,-0.3241,-0.4184,-0.423,-0.3517,-0.3057
무거버거,1406,4,1.8,1.9231,0,0,2.6902,1.7409,1.23,-0.43,-0.58,-0.6,0.64,0.47,-0.8,1.23,-0.3139,-0.4984,-0.523,1.0022,0.7931
무거버거,1406,4,1.5,1,0,0,0,0,0.85,-0.72,-0.58,-0.6,-0.72,-0.67,-0.8,0.85,-0.587,-0.468,-0.485,-0.587,-0.5445
무거버거,1406,4,0.1,4.168,0.8769,0.8997,2.6076,2.6462,-0.88,0.28,0.29,-0.15,0.6,1.06,-0.8,-0.88,-1.0864,-1.0952,-0.708,-1.368,-1.7728
무거버거,1406,4,-0.27,2.6958,0,0.9235,0,1.6896,-1.34,-0.18,-0.58,-0.14,-0.72,0.43,-0.8,-1.34,-0.8288,-0.2928,-0.8824,-0.1052,-1.6462
무거버거,1406,4,0.5,0,0,0,0,0,-0.39,-1.03,-0.58,-0.6,-0.72,-0.67,-0.8,-0.39,-0.1933,-0.3688,-0.361,-0.3142,-0.3337
무거버거,1406,4,1.67,2.4911,1.9195,0.8903,0.8532,2.5682,1.07,-0.25,1.31,-0.16,-0.29,1.01,-0.8,1.07,-0.1325,1.5367,-0.0362,-0.1753,1.2157
무거버거,1406,4,2,1.6161,0,0,1.7064,1.7789,1.48,-0.52,-0.58,-0.6,0.15,0.49,-0.8,1.48,-0.4296,-0.5184,-0.548,0.562,1.0652
무거버거,1406,4,1.57,4.6923,0,0,0,0,0.94,0.44,-0.58,-0.6,-0.72,-0.67,-0.8,0.94,0.4836,-0.4752,-0.494,-0.6068,-0.5598
무거버거,1406,4,0.25,3.6011,0,0.9644,0.8532,0.8895,-0.7,0.1,-0.58,-0.12,-0.29,-0.09,-0.8,-0.7,-0.82,-0.344,-0.666,-0.547,-0.687
무거버거,1406,4,0,5.1818,0,0.9307,2.5365,1.7789,-1.01,0.6,-0.58,-0.14,0.57,0.49,-0.8,-1.01,-1.511,-0.3192,-0.7636,-1.4807,-1.3999
무거버거,1406,4,1.38,3.5939,1,0,0.8532,0.8895,0.71,0.1,0.41,-0.6,-0.29,-0.09,-0.8,0.71,0.026,0.2461,-0.471,-0.2509,-0.1089
무거버거,1406,4,0.78,3.4963,3,4.5457,2.6533,4.274,-0.04,0.07,2.38,1.67,0.62,2.12,-0.8,-0.04,-0.4228,-0.5152,-0.4868,-0.4448,-0.5048
무거버거,1406,4,1.12,6.6448,1.6563,0,0,0,0.38,1.05,1.05,-0.6,-0.72,-0.67,-0.8,0.38,0.189,0.189,-0.438,-0.4836,-0.4646
무거버거,1406,4,-0.2,0,0,0,0,0.8707,-1.26,-1.03,-0.58,-0.6,-0.72,-0.1,-0.8,-1.26,0.2678,-0.2992,-0.274,-0.1228,-0.904
무거버거,1406,4,1.33,0,0,0.8193,0,0.8892,0.64,-1.03,-0.58,-0.19,-0.72,-0.09,-0.8,0.64,-0.7392,-0.4512,-0.2016,-0.5408,-0.1376
무거버거,1406,4,0.38,4.4663,0.8769,0.8139,0,0.8461,-0.54,0.37,0.29,-0.2,-0.72,-0.12,-0.8,-0.54,-0.8698,-0.8266,-0.562,-0.2812,-0.6052
무거버거,1406,4,0.81,6.2936,0.8769,1.8075,1.6632,1.7504,0,0.94,0.29,0.3,0.12,0.47,-0.8,0,-0.4,-0.4,-0.4,-0.4,-0.4
무거버거,1406,4,1.5,0,0,0,0.8865,0,0.85,-1.03,-0.58,-0.6,-0.27,-0.67,-0.8,0.85,-0.8505,-0.468,-0.485,-0.2045,-0.5445
무거버거,1406,4,0,1.6645,0.8513,0.827,1.6324,2.7403,-1.01,-0.51,0.26,-0.19,0.11,1.12,-0.8,-1.01,-0.3899,-1.1676,-0.7131,-1.0161,-2.0362
무거버거,1406,4,1,2.7828,0,0,0,0.8491,0.23,-0.16,-0.58,-0.6,-0.72,-0.12,-0.8,0.23,-0.3218,-0.4184,-0.423,-0.4506,-0.3126
무거버거,1406,4,0.44,9.647,0.8203,0,4.3353,1.7789,-0.46,2,0.23,-0.6,1.48,0.49,-0.8,-0.46,-1.55,-0.7358,-0.354,-1.3108,-0.8554
무거버거,1406,4,0.62,1.6895,0.8203,4.637,1.7397,0.8895,-0.24,-0.5,0.23,1.71,0.16,-0.09,-0.8,-0.24,-0.4,-0.5752,-0.9304,-0.5584,-0.4984
무거버거,1406,4,0.5,1.8905,0,0.8193,0,0.8892,-0.39,-0.44,-0.58,-0.19,-0.72,-0.09,-0.8,-0.39,-0.4234,-0.3688,-0.5209,-0.3142,-0.5599
무거버거,1406,4,0.59,6.0224,1.9195,2.7291,3.446,5.3308,-0.27,0.86,1.31,0.76,1.03,2.82,-0.8,-0.27,-0.7672,-0.8887,-0.7402,-0.8131,-1.2964
무거버거,1406,4,1.12,5.312,0,0,1.7064,1.7789,0.38,0.64,-0.58,-0.6,0.15,0.49,-0.8,0.38,0.0332,-0.4304,-0.438,-0.153,-0.0238
무거버거,1406,4,-0.29,4.4796,0.8769,0,0,0,-1.37,0.38,0.29,-0.6,-0.72,-0.67,-0.8,-1.37,-1.6056,-1.4823,-0.263,-0.0986,-0.1671
무거버거,1406,4,0.67,1.687,0,0.9307,2.5625,2.7512,-0.18,-0.5,-0.58,-0.14,0.58,1.13,-0.8,-0.18,-0.4,-0.3856,-0.4648,-0.5944,-0.6934
무거버거,1406,4,0.75,0.8081,0,0,0.8532,0.8895,-0.08,-0.78,-0.58,-0.6,-0.29,-0.09,-0.8,-0.08,-0.3776,-0.3936,-0.392,-0.4168,-0.4328
무거버거,1406,4,0.4,6.1371,2.6784,0,0.8532,0.8895,-0.51,0.9,2.06,-0.6,-0.29,-0.09,-0.8,-0.51,-1.114,-1.7056,-0.349,-0.5071,-0.6091
무거버거,1406,4,0,1.7366,0,0.8964,0.8532,0.8895,-1.01,-0.49,-0.58,-0.15,-0.29,-0.09,-0.8,-1.01,-0.4101,-0.3192,-0.7535,-0.6121,-0.8141
무거버거,1406,4,0.17,0.8081,0,0.932,0.8532,0.8895,-0.8,-0.78,-0.58,-0.14,-0.29,-0.09,-0.8,-0.8,-0.176,-0.336,-0.688,-0.568,-0.728
무거버거,1406,4,-1,0,0,0,0,0,-2.25,-1.03,-0.58,-0.6,-0.72,-0.67,-0.8,-2.25,0.7925,-0.22,-0.175,0.095,-0.0175
뽈살집,1097,4,1.86,2.8631,1.8105,0.8291,2.5276,0.8555,1.3,-0.13,1.2,-0.19,0.56,-0.11,-0.8,1.3,0.081,1.81,0.003,0.978,0.107
뽈살집,1097,4,0.4,2.7576,0.8769,0,2.7165,0.8229,-0.51,-0.17,0.29,-0.6,0.66,-0.14,-0.8,-0.51,-0.5683,-0.8029,-0.349,-0.9916,-0.5836
뽈살집,1097,4,1.4,2.6346,0.8769,0,1.6844,0,0.73,-0.2,0.29,-0.6,0.13,-0.67,-0.8,0.73,-0.181,0.1767,-0.473,0.0599,-0.5241
뽈살집,1097,4,2,0,0,0,0,0,1.48,-1.03,-0.58,-0.6,-0.72,-0.67,-0.8,1.48,-1.1844,-0.5184,-0.548,-0.7256,-0.6516
뽈살집,1097,4,0.6,2.626,0.8056,0,0.8532,0.8895,-0.26,-0.21,0.22,-0.6,-0.29,-0.09,-0.8,-0.26,-0.4754,-0.5872,-0.374,-0.4546,-0.5066
뽈살집,1097,4,0.67,3.6353,0,0,0.8532,0.8895,-0.18,0.11,-0.58,-0.6,-0.29,-0.09,-0.8,-0.18,-0.5098,-0.3856,-0.382,-0.4378,-0.4738
뽈살집,1097,4,-0.33,0.8259,0,0,0,0,-1.42,-0.77,-0.58,-0.6,-0.72,-0.67,-0.8,-1.42,-0.0166,-0.2864,-0.258,-0.0876,-0.1586
뽈살집,1097,4,0.56,4.497,0,0,3.5416,2.5352,-0.31,0.38,-0.58,-0.6,1.07,0.99,-0.8,-0.31,-0.6728,-0.3752,-0.369,-0.8867,-0.8619
뽈살집,1097,4,1.07,8.7201,2.6619,0.8291,8.9031,5.1031,0.32,1.71,2.04,-0.19,3.79,2.67,-0.8,0.32,0.3072,0.4128,-0.3008,0.9728,0.6144
